ds,Crop,State,yhat,yhat_lower,yhat_upper
1997-01-01,Soyabean,Arunachal Pradesh,3186.9995273041663,3111.002764877681,3254.7302890405053
1998-01-01,Soyabean,Arunachal Pradesh,3296.558272604894,3223.1047994854353,3367.734031276779
2016-01-01,Soyabean,Arunachal Pradesh,4347.5561597111555,4275.823343503133,4423.162725344761
2017-01-01,Soyabean,Arunachal Pradesh,4379.421973875347,4303.38680244006,4461.001773376792
2018-01-01,Soyabean,Arunachal Pradesh,4439.6489060719605,4364.96713543534,4514.040259468805
2019-01-01,Soyabean,Arunachal Pradesh,4445.990950507035,4368.841584771618,4524.3660492109975
2021-01-01,Soyabean,Arunachal Pradesh,4430.321792983513,4356.909934592501,4507.2559183229105
2022-01-01,Soyabean,Arunachal Pradesh,4490.54569061879,4412.732879688709,4569.583657604337
2023-01-01,Soyabean,Arunachal Pradesh,4496.8877349788845,4425.371166108936,4574.0071485617955
2024-01-01,Soyabean,Arunachal Pradesh,4449.38852876133,4372.366163851757,4527.106533787569
2025-01-01,Soyabean,Arunachal Pradesh,4481.218577666092,4401.843236334765,4556.058590121417
2025-12-31,Soyabean,Arunachal Pradesh,4193.492742331498,4121.001716818084,4270.10486618194
2026-12-31,Soyabean,Arunachal Pradesh,3985.640459332464,3909.2856727508783,4057.1576856643987
2027-12-31,Soyabean,Arunachal Pradesh,3725.0345756176384,3645.5128935944176,3798.381031659339
2019-01-01,Soyabean,Bihar,14778.886175360814,14778.886174491641,14778.886176289374
2021-01-01,Soyabean,Bihar,14915.652924070706,14915.652923205407,14915.652924950391
2022-01-01,Soyabean,Bihar,15041.069394120797,15041.069393215237,15041.069394995482
2023-01-01,Soyabean,Bihar,15017.676108527747,15017.676107591922,15017.67610932989
2024-01-01,Soyabean,Bihar,14798.492978487742,14798.492977600172,14798.492979403689
2025-01-01,Soyabean,Bihar,15518.652922042598,15518.652921169782,15518.652923012734
2025-12-31,Soyabean,Bihar,13717.25065885007,13687.618479469646,13745.897386253875
2026-12-31,Soyabean,Bihar,12856.192231842739,12755.898584636438,12948.60824005141
2027-12-31,Soyabean,Bihar,11782.75938998648,11593.04334346885,11965.683257760802
2000-01-01,Soyabean,Chhattisgarh,40016.99380622546,3976.003044256472,75950.00987072459
2001-01-01,Soyabean,Chhattisgarh,32906.76102389667,1735.1514203890426,70073.40692743701
2002-01-01,Soyabean,Chhattisgarh,38308.99605304762,941.6282243940396,73996.95940552156
2003-01-01,Soyabean,Chhattisgarh,43840.83974397383,7142.476993719451,79233.37002567618
2004-01-01,Soyabean,Chhattisgarh,49498.45068929094,14463.194797042426,84160.12095047862
2005-01-01,Soyabean,Chhattisgarh,42388.21790953551,7564.696657403651,76543.9224475228
2006-01-01,Soyabean,Chhattisgarh,47790.45293981153,12526.086077211114,84080.99857241957
2007-01-01,Soyabean,Chhattisgarh,53322.29663015819,18145.659926101398,90064.08949846897
2008-01-01,Soyabean,Chhattisgarh,58979.90757210819,21425.179911240342,94876.39051761746
2009-01-01,Soyabean,Chhattisgarh,51869.67478708894,17833.53438463786,87275.67866226577
2010-01-01,Soyabean,Chhattisgarh,57271.909811333935,23626.060124383363,91718.24433005754
2011-01-01,Soyabean,Chhattisgarh,62803.753495372985,25591.19679004653,99078.42662934671
2012-01-01,Soyabean,Chhattisgarh,68461.36443284148,30491.636525436938,106772.0494136439
2013-01-01,Soyabean,Chhattisgarh,61351.131645302215,23506.849485103205,95159.77733813612
2014-01-01,Soyabean,Chhattisgarh,66753.36666723485,30674.278611668597,103541.65711080475
2015-01-01,Soyabean,Chhattisgarh,72285.21034930788,37177.00927309378,107839.89718649013
2016-01-01,Soyabean,Chhattisgarh,77942.82128410184,43498.207600246795,111528.25530926742
2017-01-01,Soyabean,Chhattisgarh,70832.58849392988,35819.7242278744,104384.9044320384
2018-01-01,Soyabean,Chhattisgarh,76234.82351325644,39545.170107377526,111423.08112015574
2019-01-01,Soyabean,Chhattisgarh,81766.66719389768,47311.44853585739,116539.9359577226
2021-01-01,Soyabean,Chhattisgarh,80314.04533484296,46246.40026596408,115438.51735617583
2022-01-01,Soyabean,Chhattisgarh,85716.28035357066,48294.19773333844,123802.44372268707
2023-01-01,Soyabean,Chhattisgarh,91248.12403358794,58316.697750723004,126548.27139509996
2024-01-01,Soyabean,Chhattisgarh,96905.73496720845,60515.114140206955,131297.36000221706
2025-01-01,Soyabean,Chhattisgarh,89795.50217450848,57378.29610460184,124245.144832561
2025-12-31,Soyabean,Chhattisgarh,108581.73301285272,71892.99864422383,141095.94473082758
2026-12-31,Soyabean,Chhattisgarh,114591.29557223298,77424.36183947955,151039.9623092942
2027-12-31,Soyabean,Chhattisgarh,120708.98932396105,85115.00662243536,155992.16551666585
2010-01-01,Soyabean,Gujarat,56404.0545353858,-22796.157987662784,127504.92349931019
2011-01-01,Soyabean,Gujarat,56484.545898470424,-15720.54298962365,131444.8257431345
2012-01-01,Soyabean,Gujarat,55385.40572448109,-17158.757573296418,127988.74864488143
2013-01-01,Soyabean,Gujarat,87502.57122275789,8590.47891099082,161453.82534357868
2014-01-01,Soyabean,Gujarat,88772.64282453994,14205.424376089024,162167.3620899326
2015-01-01,Soyabean,Gujarat,88853.13423462477,13555.076604392298,164729.75988192315
2016-01-01,Soyabean,Gujarat,87753.9940400219,11295.93884830284,166898.33803119638
2017-01-01,Soyabean,Gujarat,119871.1594745619,46556.19834237079,193111.75245648838
2018-01-01,Soyabean,Gujarat,121141.23104544915,49055.590370947095,192347.93338473173
2019-01-01,Soyabean,Gujarat,121221.7224004084,48100.694687593146,197108.3536884482
2021-01-01,Soyabean,Gujarat,152239.69782551657,79105.93859193758,229656.57454955552
2022-01-01,Soyabean,Gujarat,153509.74446672542,78264.88478394841,226796.55615338517
2023-01-01,Soyabean,Gujarat,153590.21089440427,82222.05060862494,232448.39440648296
2024-01-01,Soyabean,Gujarat,152491.04574969155,81559.79476328782,221620.6664706527
2025-01-01,Soyabean,Gujarat,184608.18614769634,117073.77847577506,261656.8188255587
2025-12-31,Soyabean,Gujarat,146803.80924685922,73171.26752559998,224758.70560064723
2026-12-31,Soyabean,Gujarat,142245.771973469,67732.61000504554,215262.31975418766
2027-12-31,Soyabean,Gujarat,136568.1252267615,60894.08365054828,210292.29984914442
1998-01-01,Soyabean,Himachal Pradesh,830.6333359999943,614.378603775623,1032.8963030712491
1999-01-01,Soyabean,Himachal Pradesh,866.8139612342432,639.9014223800426,1064.5545688672048
2000-01-01,Soyabean,Himachal Pradesh,890.1825873667234,688.4629576984745,1104.3157732515967
2001-01-01,Soyabean,Himachal Pradesh,807.3289723751614,595.5427874606162,1026.9441584998037
2002-01-01,Soyabean,Himachal Pradesh,856.2866546867094,641.7892132226598,1062.9550951243464
2005-01-01,Soyabean,Himachal Pradesh,832.9822910342378,601.3579368515038,1033.3546459256547
2006-01-01,Soyabean,Himachal Pradesh,881.9399733379644,680.2023753984033,1111.7366606514386
2007-01-01,Soyabean,Himachal Pradesh,918.120598562037,711.2908916472481,1139.8747671434642
2008-01-01,Soyabean,Himachal Pradesh,941.4892246556018,725.2855847757014,1144.888527822906
2009-01-01,Soyabean,Himachal Pradesh,858.6356096125751,646.9200709223969,1077.0212228058228
2010-01-01,Soyabean,Himachal Pradesh,907.5932918421802,684.8359140322517,1126.077077810951
2011-01-01,Soyabean,Himachal Pradesh,943.7739170042514,745.6150443090843,1155.8872355790659
2012-01-01,Soyabean,Himachal Pradesh,967.1425431078767,756.9626906512376,1177.6556504056819
2013-01-01,Soyabean,Himachal Pradesh,884.2889281046798,655.6549123568408,1084.928935957794
2014-01-01,Soyabean,Himachal Pradesh,933.2466103866412,708.4411011213087,1133.483422907138
2015-01-01,Soyabean,Himachal Pradesh,969.4272357022005,747.8662906958767,1197.8380567242434
2016-01-01,Soyabean,Himachal Pradesh,992.795861854331,774.7980378950255,1213.3409603112775
2017-01-01,Soyabean,Himachal Pradesh,909.9422468024386,694.4832567677522,1134.1088291910082
2018-01-01,Soyabean,Himachal Pradesh,958.8999290949967,734.7285206150858,1169.1978746043035
2019-01-01,Soyabean,Himachal Pradesh,995.0806106579332,782.3437770356275,1212.2517930131962
2021-01-01,Soyabean,Himachal Pradesh,935.5957345735178,723.2198162020725,1161.847648585479
2022-01-01,Soyabean,Himachal Pradesh,984.5534731596155,773.5457977855239,1196.5681372302602
2023-01-01,Soyabean,Himachal Pradesh,1020.7341547324037,815.6145629050486,1228.998779025916
2024-01-01,Soyabean,Himachal Pradesh,1044.1028371977463,832.7436769134931,1260.4840855752525
2025-01-01,Soyabean,Himachal Pradesh,961.2492786476007,766.8108725471786,1156.8089033259503
2025-12-31,Soyabean,Himachal Pradesh,1052.3747593192816,858.6092186911134,1274.364777600389
2026-12-31,Soyabean,Himachal Pradesh,1037.3184382531274,806.4529520087577,1254.2920809123361
2027-12-31,Soyabean,Himachal Pradesh,1009.5309108364831,789.6476984793592,1219.1975306238162
2017-01-01,Soyabean,Jharkhand,2417.3586277689114,1184.2572771167709,3710.529908485397
2018-01-01,Soyabean,Jharkhand,2234.766352162458,927.9704913637357,3448.2215869279257
2019-01-01,Soyabean,Jharkhand,2042.84932831065,787.4640834403282,3266.0342661325567
2021-01-01,Soyabean,Jharkhand,1549.8789934103643,383.342606264251,2786.3422721459438
2022-01-01,Soyabean,Jharkhand,1367.2867176263155,118.27310912669357,2566.6667052049024
2023-01-01,Soyabean,Jharkhand,1175.3696936360259,-94.39838759548077,2320.361411380625
2024-01-01,Soyabean,Jharkhand,974.1001936754378,-320.6175819770818,2243.497943646151
2025-01-01,Soyabean,Jharkhand,682.3993585734893,-538.2671196123515,1919.9305879729025
2025-12-31,Soyabean,Jharkhand,543.4700051144182,-630.8781934409376,1760.7220197724941
2026-12-31,Soyabean,Jharkhand,314.13102417048276,-955.6511499415016,1542.267478754527
2027-12-31,Soyabean,Jharkhand,75.48293145541447,-1223.2151914209562,1404.364877062437
1998-01-01,Soyabean,Karnataka,-3870.818387599109,-71373.21628398613,61073.94694521812
1999-01-01,Soyabean,Karnataka,4465.361197185353,-57905.82933278633,65769.2590013221
2000-01-01,Soyabean,Karnataka,14280.210082484162,-49574.57077363777,75562.91165152386
2001-01-01,Soyabean,Karnataka,49834.10993945325,-9967.239646701953,113217.70960205355
2002-01-01,Soyabean,Karnataka,56699.76520051985,-3491.095922076012,121024.02236701509
2003-01-01,Soyabean,Karnataka,65035.94478741821,-20.618849025569165,130581.19394489146
2004-01-01,Soyabean,Karnataka,74850.79367692875,9371.669483685673,139098.86609505166
2005-01-01,Soyabean,Karnataka,110404.83741094444,43613.989950728654,173857.54388606854
2006-01-01,Soyabean,Karnataka,117270.63616682257,56219.46152370873,179727.00604231167
2007-01-01,Soyabean,Karnataka,125606.95924207194,62254.20370795961,190310.62703641763
2008-01-01,Soyabean,Karnataka,135421.9516230178,71450.96647843249,200122.25531113354
2009-01-01,Soyabean,Karnataka,170975.99537500215,109039.22365881986,238183.7676940372
2010-01-01,Soyabean,Karnataka,177841.7941504075,112476.77164032683,243156.48467567377
2011-01-01,Soyabean,Karnataka,186178.11725657323,118532.31025265854,246056.5485821483
2012-01-01,Soyabean,Karnataka,195993.10967716988,130151.76328157148,261057.05855518748
2013-01-01,Soyabean,Karnataka,231547.15346622377,170904.5434382897,294956.80886014516
2014-01-01,Soyabean,Karnataka,238413.0143510481,169599.60962909393,302546.7616389764
2015-01-01,Soyabean,Karnataka,246749.3995553632,183133.62567245035,311403.0811696078
2016-01-01,Soyabean,Karnataka,256564.45406128935,190891.14324603396,321893.14536168857
2017-01-01,Soyabean,Karnataka,292118.56010738696,219793.9871893629,359163.616168418
2018-01-01,Soyabean,Karnataka,298984.42099310807,233650.63538189273,364597.6635996006
2019-01-01,Soyabean,Karnataka,307320.8061985024,240539.09997421067,370573.4502698102
2021-01-01,Soyabean,Karnataka,352689.9667426697,287234.5443674498,415486.5879556842
2022-01-01,Soyabean,Karnataka,359555.8276251977,293903.93744923006,423166.5234125361
2023-01-01,Soyabean,Karnataka,367892.21283062414,303686.177746372,434346.26561295765
2024-01-01,Soyabean,Karnataka,377707.26733585005,318177.8866725757,439275.28728989296
2025-01-01,Soyabean,Karnataka,413261.373374865,355663.3189691125,481108.21024857525
2025-12-31,Soyabean,Karnataka,401793.06349338667,336313.77734153846,467487.9085984518
2026-12-31,Soyabean,Karnataka,416067.17679973494,349224.4575497488,482635.5533673011
2027-12-31,Soyabean,Karnataka,431826.7010994209,367147.7430609003,495226.3968022935
2012-01-01,Soyabean,Kerala,6.4763596780845685,3.161485542382939,9.697089765919861
2013-01-01,Soyabean,Kerala,5.5527257436161825,2.2054502388635497,8.776090559327208
2014-01-01,Soyabean,Kerala,5.1672221824846805,2.0023490390380085,8.539493226359285
2015-01-01,Soyabean,Kerala,4.8248556686898265,1.625849321016576,8.075241285790707
2021-01-01,Soyabean,Kerala,1.6509051169662263,-1.5903863076873972,4.993331362522537
2022-01-01,Soyabean,Kerala,1.265401554226525,-1.8694409507810614,4.364165260956798
2023-01-01,Soyabean,Kerala,0.9230350382036212,-2.3896109151957963,4.254878731951503
2024-01-01,Soyabean,Kerala,0.6236287355518311,-2.9365669398338476,3.5232937850838244
2025-01-01,Soyabean,Kerala,-0.3000052009141312,-3.72738418834878,2.7616970942304375
2025-12-31,Soyabean,Kerala,0.15260306969898174,-3.0079559853680364,3.441798091865119
2026-12-31,Soyabean,Kerala,-0.01975503027891712,-3.1744751552765877,3.2214768394647764
2027-12-31,Soyabean,Kerala,-0.15062922552196056,-3.4230936136099785,3.1456821140878515
1997-01-01,Soyabean,Madhya Pradesh,4541073.832576966,3159173.467393334,6089149.497675854
1998-01-01,Soyabean,Madhya Pradesh,4700731.049032893,3227270.404358708,6158174.45788222
1999-01-01,Soyabean,Madhya Pradesh,4878264.15449943,3294488.45954271,6397702.3741818005
2000-01-01,Soyabean,Madhya Pradesh,5073476.004079375,3690574.8872488667,6603004.69191418
2001-01-01,Soyabean,Madhya Pradesh,4590546.3272589445,3067663.516023409,6048204.014465808
2002-01-01,Soyabean,Madhya Pradesh,4750203.543677869,3301523.721094051,6207966.233186883
2003-01-01,Soyabean,Madhya Pradesh,4927736.649159737,3436981.22871788,6415033.738351063
2004-01-01,Soyabean,Madhya Pradesh,5122948.498890374,3665569.770938727,6601319.071746835
2005-01-01,Soyabean,Madhya Pradesh,4640018.822234385,3178639.4414183972,6247732.720267853
2006-01-01,Soyabean,Madhya Pradesh,4799676.038678935,3287136.8597306944,6298806.703962433
2007-01-01,Soyabean,Madhya Pradesh,4977209.144126386,3494599.6407248517,6534694.828510364
2008-01-01,Soyabean,Madhya Pradesh,5172420.993757625,3660768.890740794,6656059.122497547
2009-01-01,Soyabean,Madhya Pradesh,4689491.316870805,3224811.1771900123,6279064.778984102
2010-01-01,Soyabean,Madhya Pradesh,4849148.533046007,3330479.9921014477,6375907.107743021
2011-01-01,Soyabean,Madhya Pradesh,5026681.638177169,3482174.441657029,6605335.286846596
2012-01-01,Soyabean,Madhya Pradesh,5221893.394521757,3707568.965454032,6732153.174545176
2013-01-01,Soyabean,Madhya Pradesh,4738963.6240929235,3185051.702110837,6250052.403672849
2014-01-01,Soyabean,Madhya Pradesh,4898620.746957047,3391624.020449088,6479680.658968288
2015-01-01,Soyabean,Madhya Pradesh,5076153.01035961,3554318.815792588,6460154.455382042
2016-01-01,Soyabean,Madhya Pradesh,5271364.017914355,3775266.4958351315,6748036.142642979
2017-01-01,Soyabean,Madhya Pradesh,4788433.496687914,3235366.5572515395,6302502.581551366
2018-01-01,Soyabean,Madhya Pradesh,4948089.870951613,3413900.007791379,6337492.064786453
2019-01-01,Soyabean,Madhya Pradesh,5125622.134254927,3651235.080266593,6763426.679878609
2021-01-01,Soyabean,Madhya Pradesh,4837902.620573683,3228963.194002138,6212853.0097505
2022-01-01,Soyabean,Madhya Pradesh,4997558.99490948,3427968.854011946,6464787.201776
2023-01-01,Soyabean,Madhya Pradesh,5175091.258212237,3654582.220176256,6712132.218374551
2024-01-01,Soyabean,Madhya Pradesh,5370302.265708588,3763590.820410488,6910668.003010419
2025-01-01,Soyabean,Madhya Pradesh,4887371.744529835,3440674.1174645103,6324093.507611663
2025-12-31,Soyabean,Madhya Pradesh,5812808.951618463,4252606.262855746,7424545.182285471
2026-12-31,Soyabean,Madhya Pradesh,6059548.426168308,4369936.268960057,7513822.815316484
2027-12-31,Soyabean,Madhya Pradesh,6322855.0780018745,4872401.7411013795,7815659.107433939
1998-01-01,Soyabean,Maharashtra,1357259.5995035071,291100.4223797597,2308128.6967930575
1999-01-01,Soyabean,Maharashtra,1545611.64380508,561578.7014203029,2559635.64559373
2000-01-01,Soyabean,Maharashtra,1725830.5863680562,693244.5328362831,2719195.7634391817
2001-01-01,Soyabean,Maharashtra,1735267.4619964769,749693.3653587482,2752680.1169922873
2002-01-01,Soyabean,Maharashtra,1931697.4626813445,882714.5882020416,2978209.2263239846
2003-01-01,Soyabean,Maharashtra,2120049.5070222123,1163787.8743726686,3109178.7424158202
2004-01-01,Soyabean,Maharashtra,2300268.449659495,1349912.8008441527,3289704.3128354973
2005-01-01,Soyabean,Maharashtra,2309705.325345146,1233484.9652808837,3292650.1367635876
2006-01-01,Soyabean,Maharashtra,2506135.3260467704,1525810.2053384155,3555116.6908167396
2007-01-01,Soyabean,Maharashtra,2694487.370378895,1686791.4943224164,3625069.630204944
2008-01-01,Soyabean,Maharashtra,2874706.313031081,1868058.0815225414,3812923.7547043427
2009-01-01,Soyabean,Maharashtra,2884143.1886893585,1908579.0611872405,3882195.881882265
2010-01-01,Soyabean,Maharashtra,3080573.1893796492,2105255.186447742,4110532.530483087
2011-01-01,Soyabean,Maharashtra,3268925.2336700265,2252282.2047117264,4229444.57094567
2012-01-01,Soyabean,Maharashtra,3449144.1762358462,2452461.5515887314,4373355.136850098
2013-01-01,Soyabean,Maharashtra,3458581.0518456968,2466646.226017481,4437719.24277446
2014-01-01,Soyabean,Maharashtra,3655011.0524923,2721816.448574691,4662835.154829412
2015-01-01,Soyabean,Maharashtra,3843363.096802242,2903287.0093454695,4873193.613625756
2016-01-01,Soyabean,Maharashtra,4023582.039421509,3043465.745639148,4992135.652622059
2017-01-01,Soyabean,Maharashtra,4033018.915110618,3020630.0540204993,5086405.140326893
2018-01-01,Soyabean,Maharashtra,4229448.915832903,3188128.5126672755,5212807.688741079
2019-01-01,Soyabean,Maharashtra,4417800.960206991,3451949.894512951,5381796.653897956
2021-01-01,Soyabean,Maharashtra,4607456.778585481,3630565.19497214,5641035.729546229
2022-01-01,Soyabean,Maharashtra,4803886.779325454,3774316.8502803827,5784810.166870329
2023-01-01,Soyabean,Maharashtra,4992238.823699324,4006461.1933107055,6031335.191236987
2024-01-01,Soyabean,Maharashtra,5172457.766367326,4184167.3271523854,6143465.061344869
2025-01-01,Soyabean,Maharashtra,5181894.642077361,4234538.983946015,6182305.354013609
2025-12-31,Soyabean,Maharashtra,5508344.2692066645,4584907.008751634,6535151.327571065
2026-12-31,Soyabean,Maharashtra,5663970.1918882355,4708260.175587338,6714043.752089002
2027-12-31,Soyabean,Maharashtra,5811379.784030283,4864165.465176062,6774687.087750319
1997-01-01,Soyabean,Manipur,-506.5095509909046,-1853.2393140957936,742.8949649003285
1998-01-01,Soyabean,Manipur,-100.38509555877849,-1444.1331230068083,1135.4226373151841
1999-01-01,Soyabean,Manipur,305.78577661464277,-991.0245876762732,1483.3787043522425
2002-01-01,Soyabean,Manipur,736.5503812824063,-519.1617377161042,2139.921386101322
2003-01-01,Soyabean,Manipur,1142.7212534581477,-118.6337054863845,2428.384941949898
2004-01-01,Soyabean,Manipur,1548.7003861642424,251.7579613303114,2773.0171635531947
2005-01-01,Soyabean,Manipur,1167.3614027130839,-179.5361110167638,2473.049926026129
2006-01-01,Soyabean,Manipur,1573.4858581548046,238.4976302265828,2942.9724905984285
2007-01-01,Soyabean,Manipur,1979.656730314462,715.170537370573,3317.2422962453347
2008-01-01,Soyabean,Manipur,2385.6358630059112,1195.2217090182091,3604.469351874236
2009-01-01,Soyabean,Manipur,2004.2968795546385,679.2365179579815,3277.7534700923025
2010-01-01,Soyabean,Manipur,2410.4213350219848,1196.583826617557,3649.6676026815294
2011-01-01,Soyabean,Manipur,2816.5922072136127,1520.258683098353,4026.35652224431
2012-01-01,Soyabean,Manipur,3222.5713399262468,1939.5147845052604,4407.396192810404
2013-01-01,Soyabean,Manipur,2841.232356473698,1617.0676401815579,4115.397450745763
2014-01-01,Soyabean,Manipur,3247.3568119139595,2036.942635311336,4593.610276204453
2015-01-01,Soyabean,Manipur,3653.5276840881706,2415.8876360145177,4926.868017521215
2016-01-01,Soyabean,Manipur,4059.506816767907,2831.478944121351,5322.881237896307
2017-01-01,Soyabean,Manipur,3678.1678333071422,2446.1440203303796,5025.213783668353
2018-01-01,Soyabean,Manipur,4084.2922887269206,2853.7930780680035,5338.370709157949
2021-01-01,Soyabean,Manipur,4515.103310090757,3217.369594409263,5811.0980461350555
2022-01-01,Soyabean,Manipur,4921.227765523339,3688.7779810533298,6108.514412217318
2023-01-01,Soyabean,Manipur,5327.398637683445,4076.1861459562274,6561.325436072929
2024-01-01,Soyabean,Manipur,5733.377770357999,4465.248184692783,6972.0393556283525
2025-01-01,Soyabean,Manipur,5352.038786884764,4090.1336804734015,6714.115668035855
2025-12-31,Soyabean,Manipur,6543.810411060904,5162.891949211448,7827.596936685767
2026-12-31,Soyabean,Manipur,6947.790850084558,5682.348961869934,8147.924848559005
2027-12-31,Soyabean,Manipur,7350.6340915056935,6071.732732445064,8650.957596507065
1997-01-01,Soyabean,Meghalaya,495.0470619723093,-101.74767335567329,1090.3321552074788
1998-01-01,Soyabean,Meghalaya,549.0488741984527,-30.9840472075712,1153.1471691338793
1999-01-01,Soyabean,Meghalaya,621.7889696874716,30.113054164300685,1158.0330832923871
2000-01-01,Soyabean,Meghalaya,713.3410813040744,119.82228389026808,1321.5563403320232
2001-01-01,Soyabean,Meghalaya,1032.2369307352533,432.1052661827449,1638.7281136077493
2002-01-01,Soyabean,Meghalaya,1086.238742915184,454.2704603287764,1653.760961404402
2003-01-01,Soyabean,Meghalaya,1158.978838326619,596.8384109550875,1708.9316095370823
2004-01-01,Soyabean,Meghalaya,1250.5309498825104,640.3102767494661,1833.8999255742212
2006-01-01,Soyabean,Meghalaya,1623.4286114562437,1029.234549233565,2190.703109891404
2008-01-01,Soyabean,Meghalaya,1787.7208185104437,1193.1120685147557,2405.2825100278237
2010-01-01,Soyabean,Meghalaya,2160.618480219326,1558.7511385542184,2741.83454933172
2011-01-01,Soyabean,Meghalaya,2233.3585757041365,1662.4654244099013,2851.49524488773
2012-01-01,Soyabean,Meghalaya,2324.910687371038,1739.9660846128559,2920.3196574552967
2013-01-01,Soyabean,Meghalaya,2643.806536846653,2029.2495665809367,3245.563398621643
2014-01-01,Soyabean,Meghalaya,2697.8083490413264,2069.0821031822784,3373.817002145743
2015-01-01,Soyabean,Meghalaya,2770.548444448923,2193.7575531694024,3378.8959129974337
2016-01-01,Soyabean,Meghalaya,2862.100556002967,2255.1405916087933,3425.76490822794
2017-01-01,Soyabean,Meghalaya,3180.9964053824488,2583.104694070985,3757.105618344701
2018-01-01,Soyabean,Meghalaya,3234.998217541646,2598.8794490093305,3804.929082894529
2019-01-01,Soyabean,Meghalaya,3307.738312953532,2702.256813807675,3923.833141845281
2021-01-01,Soyabean,Meghalaya,3718.1862739710323,3117.2445587474704,4323.736272530132
2022-01-01,Soyabean,Meghalaya,3772.1880861713234,3175.6073727133526,4401.960804930119
2023-01-01,Soyabean,Meghalaya,3844.928181592247,3230.624262779902,4435.074182555218
2024-01-01,Soyabean,Meghalaya,3936.4802931704417,3370.549499585736,4564.892758524731
2025-01-01,Soyabean,Meghalaya,4255.376142610469,3639.747872040576,4816.896509976268
2025-12-31,Soyabean,Meghalaya,4176.150515776298,3612.5732487263977,4801.534972732488
2026-12-31,Soyabean,Meghalaya,4324.251017280341,3681.8727362870736,4879.186994410636
2027-12-31,Soyabean,Meghalaya,4491.1283825936225,3874.737142427284,5080.0554909795055
1997-01-01,Soyabean,Mizoram,1788.3750288990932,1302.1798537528346,2357.675387235612
1999-01-01,Soyabean,Mizoram,1801.7179021782479,1258.7868388007462,2354.8691133402053
2000-01-01,Soyabean,Mizoram,1811.9374599355651,1293.4148803122844,2339.5977868527693
2001-01-01,Soyabean,Mizoram,1793.1900580115346,1231.6263855100997,2290.3377692158983
2002-01-01,Soyabean,Mizoram,1798.6767344467053,1305.1761939530513,2330.241687842392
2003-01-01,Soyabean,Mizoram,1806.5329312554309,1266.0316074699958,2333.4383656176947
2004-01-01,Soyabean,Mizoram,1816.7524890074103,1329.3453432125245,2382.724651181161
2005-01-01,Soyabean,Mizoram,1798.005087098898,1280.0378829897015,2293.8733304622356
2010-01-01,Soyabean,Mizoram,1808.3067927549403,1303.599929642835,2329.3224543588203
2011-01-01,Soyabean,Mizoram,1816.1629895745768,1282.475823060228,2336.120665070097
2012-01-01,Soyabean,Mizoram,1826.3825473474246,1291.9618741183544,2370.472247113132
2013-01-01,Soyabean,Mizoram,1807.635145446417,1231.3620901246259,2342.291057492579
2014-01-01,Soyabean,Mizoram,1813.1218219220184,1302.5567940881194,2343.8156610476117
2015-01-01,Soyabean,Mizoram,1820.9780187484698,1253.9479898303518,2341.579065501784
2016-01-01,Soyabean,Mizoram,1831.1975765384552,1344.1194173123984,2404.2607814244393
2017-01-01,Soyabean,Mizoram,1812.4501746590154,1282.142400135279,2338.28161908615
2018-01-01,Soyabean,Mizoram,1817.9368511508376,1315.8238108669054,2311.181364062738
2019-01-01,Soyabean,Mizoram,1825.7930479978445,1276.3954086113743,2367.325098093834
2021-01-01,Soyabean,Mizoram,1817.265203949108,1307.8181901682642,2402.910102423892
2022-01-01,Soyabean,Mizoram,1822.751880452559,1268.17827714917,2340.328286565295
2023-01-01,Soyabean,Mizoram,1830.6080773157905,1297.1787345389594,2342.447671746315
2024-01-01,Soyabean,Mizoram,1840.827635126633,1309.6695331885269,2397.8854785260082
2025-01-01,Soyabean,Mizoram,1822.080233267029,1309.0148551585412,2376.4772411101876
2025-12-31,Soyabean,Mizoram,1868.3082221014172,1322.5818637835166,2406.1786460867484
2026-12-31,Soyabean,Mizoram,1885.5330144525099,1353.3198761293545,2450.0868988708007
2027-12-31,Soyabean,Mizoram,1905.0487509544719,1359.1097882775198,2389.6465042679038
1999-01-01,Soyabean,Nagaland,27976.718807490954,20506.45005649201,35354.33406858611
2000-01-01,Soyabean,Nagaland,29212.425667014697,21748.687025653,36515.38479829766
2001-01-01,Soyabean,Nagaland,26962.001108761677,19480.023299263372,34160.58002351056
2002-01-01,Soyabean,Nagaland,28007.10888120812,20772.04806808636,35164.401337302006
2003-01-01,Soyabean,Nagaland,29148.012213126887,21804.016201942108,36419.0717987504
2004-01-01,Soyabean,Nagaland,30383.719071649277,23176.21182968134,37421.86990452651
2005-01-01,Soyabean,Nagaland,28133.29451238269,20951.356056063905,35284.211123260146
2006-01-01,Soyabean,Nagaland,29178.402283816067,22585.969839487658,36568.13515756469
2007-01-01,Soyabean,Nagaland,30319.30561475167,22936.52334832674,37370.987269281984
2008-01-01,Soyabean,Nagaland,31555.01247226591,24487.841476655936,38629.1065472454
2009-01-01,Soyabean,Nagaland,29304.587912324798,22258.106898030237,36741.670772918136
2010-01-01,Soyabean,Nagaland,30349.695683273596,22693.11464058122,37353.41262845785
2011-01-01,Soyabean,Nagaland,31490.59901411934,24706.947550755005,38652.519472617416
2012-01-01,Soyabean,Nagaland,32726.305871866156,25516.642941821836,39860.88846856734
2013-01-01,Soyabean,Nagaland,30475.88131185816,23832.62468949023,37832.81675360135
2014-01-01,Soyabean,Nagaland,31520.989082866734,24221.602968947547,38870.39003107451
